"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","GeoLocation","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","WHT"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","BLK"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","HIS"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","OTH"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","MRC"
2013,2013,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","81.9",81.9,NA,NA,79.9,83.7,"Overall","Overall","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","81.9",81.9,NA,NA,79.9,83.7,"Overall","Overall","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","81.7",81.7,NA,NA,79.6,83.6,"Race/Ethnicity","White, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","WHT"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","81.8",81.8,NA,NA,79.7,83.7,"Race/Ethnicity","White, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","84.8",84.8,NA,NA,78.2,89.6,"Race/Ethnicity","Black, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","BLK"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","84.5",84.5,NA,NA,77.8,89.4,"Race/Ethnicity","Black, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","HIS"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","OTH"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","CrdPrev","RACE","MRC"
2014,2014,"MI","Michigan","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","WHT"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","BLK"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","HIS"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","OTH"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","MRC"
2013,2013,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","81.6",81.6,NA,NA,80.2,83,"Overall","Overall","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","81.5",81.5,NA,NA,80,82.9,"Overall","Overall","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","81.7",81.7,NA,NA,80.2,83.1,"Race/Ethnicity","White, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","WHT"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","81.6",81.6,NA,NA,80.1,83,"Race/Ethnicity","White, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","87.4",87.4,NA,NA,76.7,93.6,"Race/Ethnicity","Black, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","BLK"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","87.8",87.8,NA,NA,78.1,93.6,"Race/Ethnicity","Black, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","69.3",69.3,NA,NA,54.2,81.1,"Race/Ethnicity","Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","HIS"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","74.9",74.9,NA,NA,62.4,84.3,"Race/Ethnicity","Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","78.1",78.1,NA,NA,61.8,88.7,"Race/Ethnicity","Other, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","OTH"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","75.7",75.7,NA,NA,61.1,86.1,"Race/Ethnicity","Other, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","CrdPrev","RACE","MRC"
2014,2014,"MN","Minnesota","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Overall","Overall","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","WHT"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","BLK"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","HIS"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","OTH"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","MRC"
2013,2013,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","72.6",72.6,NA,NA,69.8,75.3,"Overall","Overall","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","72.6",72.6,NA,NA,69.7,75.3,"Overall","Overall","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","72.1",72.1,NA,NA,69.1,74.9,"Race/Ethnicity","White, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","WHT"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","72",72,NA,NA,68.9,74.9,"Race/Ethnicity","White, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","76.9",76.9,NA,NA,66.6,84.8,"Race/Ethnicity","Black, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","BLK"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","77.4",77.4,NA,NA,67.8,84.8,"Race/Ethnicity","Black, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","HIS"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2014,2014,"MO","Missouri","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN1_0","CrdPrev","RACE","OTH"
